Transaction,Item,date_time,period_day,weekday_weekend,day_of_week
6125,Truffles,02/06/2017 14:01,afternoon,weekday,Monday
6125,Scone,02/06/2017 14:01,afternoon,weekday,Monday
6126,Coffee,02/06/2017 14:05,afternoon,weekday,Monday
6126,Mineral water,02/06/2017 14:05,afternoon,weekday,Monday
6126,Sandwich,02/06/2017 14:05,afternoon,weekday,Monday
6126,Spanish Brunch,02/06/2017 14:05,afternoon,weekday,Monday
6126,Alfajores,02/06/2017 14:05,afternoon,weekday,Monday
6126,Truffles,02/06/2017 14:05,afternoon,weekday,Monday
6126,Tea,02/06/2017 14:05,afternoon,weekday,Monday
6127,Bread,02/06/2017 14:07,afternoon,weekday,Monday
6127,Coffee,02/06/2017 14:07,afternoon,weekday,Monday
6129,Bread,02/06/2017 14:09,afternoon,weekday,Monday
6129,Fudge,02/06/2017 14:09,afternoon,weekday,Monday
6129,Fudge,02/06/2017 14:09,afternoon,weekday,Monday
6130,Fudge,02/06/2017 14:25,afternoon,weekday,Monday
6131,Truffles,02/06/2017 14:52,afternoon,weekday,Monday
6132,Cake,02/06/2017 14:54,afternoon,weekday,Monday
6133,Coffee,02/06/2017 14:58,afternoon,weekday,Monday
6133,Cake,02/06/2017 14:58,afternoon,weekday,Monday
6133,Juice,02/06/2017 14:58,afternoon,weekday,Monday
6134,Truffles,02/06/2017 15:12,afternoon,weekday,Monday
6134,Coffee,02/06/2017 15:12,afternoon,weekday,Monday
6134,Sandwich,02/06/2017 15:12,afternoon,weekday,Monday
6134,Spanish Brunch,02/06/2017 15:12,afternoon,weekday,Monday
6134,Brownie,02/06/2017 15:12,afternoon,weekday,Monday
6135,Medialuna,02/06/2017 15:15,afternoon,weekday,Monday
6135,Tea,02/06/2017 15:15,afternoon,weekday,Monday
6135,Brownie,02/06/2017 15:15,afternoon,weekday,Monday
6135,Tea,02/06/2017 15:15,afternoon,weekday,Monday
6135,Soup,02/06/2017 15:15,afternoon,weekday,Monday
6135,Soup,02/06/2017 15:15,afternoon,weekday,Monday
6136,Coffee,02/06/2017 15:15,afternoon,weekday,Monday
6136,Cake,02/06/2017 15:15,afternoon,weekday,Monday
6136,Chicken Stew,02/06/2017 15:15,afternoon,weekday,Monday
6137,Tea,02/06/2017 15:34,afternoon,weekday,Monday
6137,Cake,02/06/2017 15:34,afternoon,weekday,Monday
6138,Bread,02/06/2017 15:34,afternoon,weekday,Monday
6139,Cookies,02/06/2017 15:42,afternoon,weekday,Monday
6139,Tea,02/06/2017 15:42,afternoon,weekday,Monday
6139,Tea,02/06/2017 15:42,afternoon,weekday,Monday
6140,Coffee,02/06/2017 15:45,afternoon,weekday,Monday
6140,Juice,02/06/2017 15:45,afternoon,weekday,Monday
6140,Alfajores,02/06/2017 15:45,afternoon,weekday,Monday
6141,Bread,02/06/2017 15:45,afternoon,weekday,Monday
6142,Brownie,02/06/2017 15:46,afternoon,weekday,Monday
6142,Coffee,02/06/2017 15:46,afternoon,weekday,Monday
6142,Coffee,02/06/2017 15:46,afternoon,weekday,Monday
6142,Juice,02/06/2017 15:46,afternoon,weekday,Monday
6142,Farm House,02/06/2017 15:46,afternoon,weekday,Monday
6143,Juice,02/06/2017 15:48,afternoon,weekday,Monday
6143,Cookies,02/06/2017 15:48,afternoon,weekday,Monday
6143,Brownie,02/06/2017 15:48,afternoon,weekday,Monday
6143,Tea,02/06/2017 15:48,afternoon,weekday,Monday
6144,Coffee,02/06/2017 15:50,afternoon,weekday,Monday
6144,Cake,02/06/2017 15:50,afternoon,weekday,Monday
6144,Brownie,02/06/2017 15:50,afternoon,weekday,Monday
6145,Coffee,02/06/2017 15:51,afternoon,weekday,Monday
6146,Coffee,02/06/2017 16:24,afternoon,weekday,Monday
6146,Scone,02/06/2017 16:24,afternoon,weekday,Monday
6147,Tea,02/06/2017 16:37,afternoon,weekday,Monday
6147,Brownie,02/06/2017 16:37,afternoon,weekday,Monday
6147,Toast,02/06/2017 16:37,afternoon,weekday,Monday
6148,Bread,02/06/2017 17:07,evening,weekday,Monday
6149,Pastry,02/06/2017 17:20,evening,weekday,Monday
6149,Medialuna,02/06/2017 17:20,evening,weekday,Monday
6149,Hot chocolate,02/06/2017 17:20,evening,weekday,Monday
6149,Coffee,02/06/2017 17:20,evening,weekday,Monday
6150,Bread,02/07/2017 8:39,morning,weekday,Tuesday
6151,Sandwich,02/07/2017 8:54,morning,weekday,Tuesday
6151,Coffee,02/07/2017 8:54,morning,weekday,Tuesday
6152,Bread,02/07/2017 9:04,morning,weekday,Tuesday
6152,Farm House,02/07/2017 9:04,morning,weekday,Tuesday
6153,Hot chocolate,02/07/2017 9:20,morning,weekday,Tuesday
6154,Hot chocolate,02/07/2017 9:20,morning,weekday,Tuesday
6155,Hot chocolate,02/07/2017 9:21,morning,weekday,Tuesday
6156,Tea,02/07/2017 9:29,morning,weekday,Tuesday
6156,Toast,02/07/2017 9:29,morning,weekday,Tuesday
6156,Baguette,02/07/2017 9:29,morning,weekday,Tuesday
6157,Coffee,02/07/2017 9:51,morning,weekday,Tuesday
6158,Scandinavian,02/07/2017 10:13,morning,weekday,Tuesday
6158,Bread,02/07/2017 10:13,morning,weekday,Tuesday
6158,Nomad bag,02/07/2017 10:13,morning,weekday,Tuesday
6159,Bread,02/07/2017 10:17,morning,weekday,Tuesday
6160,Bread,02/07/2017 10:20,morning,weekday,Tuesday
6160,Pastry,02/07/2017 10:20,morning,weekday,Tuesday
6161,Bread,02/07/2017 10:28,morning,weekday,Tuesday
6162,Coffee,02/07/2017 10:31,morning,weekday,Tuesday
6162,Coffee,02/07/2017 10:31,morning,weekday,Tuesday
6163,Coffee,02/07/2017 10:33,morning,weekday,Tuesday
6163,Coffee,02/07/2017 10:33,morning,weekday,Tuesday
6163,Cake,02/07/2017 10:33,morning,weekday,Tuesday
6163,Bread,02/07/2017 10:33,morning,weekday,Tuesday
6164,Coffee,02/07/2017 10:51,morning,weekday,Tuesday
6164,Coffee,02/07/2017 10:51,morning,weekday,Tuesday
6165,Coffee,02/07/2017 10:56,morning,weekday,Tuesday
6165,Pastry,02/07/2017 10:56,morning,weekday,Tuesday
6165,Brownie,02/07/2017 10:56,morning,weekday,Tuesday
6166,Coffee,02/07/2017 10:59,morning,weekday,Tuesday
6166,Pastry,02/07/2017 10:59,morning,weekday,Tuesday
6167,Bread,02/07/2017 11:02,morning,weekday,Tuesday
6168,Salad,02/07/2017 11:04,morning,weekday,Tuesday
6169,Coffee,02/07/2017 11:07,morning,weekday,Tuesday
6170,Bread,02/07/2017 11:26,morning,weekday,Tuesday
6170,Coffee,02/07/2017 11:26,morning,weekday,Tuesday
6171,Coffee,02/07/2017 11:43,morning,weekday,Tuesday
6171,Coffee,02/07/2017 11:43,morning,weekday,Tuesday
6171,Cake,02/07/2017 11:43,morning,weekday,Tuesday
6171,Alfajores,02/07/2017 11:43,morning,weekday,Tuesday
6172,Coffee,02/07/2017 11:44,morning,weekday,Tuesday
6173,Coffee,02/07/2017 11:47,morning,weekday,Tuesday
6173,Bread,02/07/2017 11:47,morning,weekday,Tuesday
6173,Eggs,02/07/2017 11:47,morning,weekday,Tuesday
6174,Tea,02/07/2017 11:50,morning,weekday,Tuesday
6175,Bread,02/07/2017 12:16,afternoon,weekday,Tuesday
6176,Farm House,02/07/2017 12:23,afternoon,weekday,Tuesday
6177,Coffee,02/07/2017 12:30,afternoon,weekday,Tuesday
6177,Alfajores,02/07/2017 12:30,afternoon,weekday,Tuesday
6178,Coffee,02/07/2017 12:32,afternoon,weekday,Tuesday
6178,Coffee,02/07/2017 12:32,afternoon,weekday,Tuesday
6178,Pastry,02/07/2017 12:32,afternoon,weekday,Tuesday
6179,Juice,02/07/2017 12:49,afternoon,weekday,Tuesday
6179,Chicken Stew,02/07/2017 12:49,afternoon,weekday,Tuesday
6180,Chicken Stew,02/07/2017 12:50,afternoon,weekday,Tuesday
6180,Chocolates,02/07/2017 12:50,afternoon,weekday,Tuesday
6181,Soup,02/07/2017 13:03,afternoon,weekday,Tuesday
6181,Coffee,02/07/2017 13:03,afternoon,weekday,Tuesday
6182,Chicken Stew,02/07/2017 13:06,afternoon,weekday,Tuesday
6182,Juice,02/07/2017 13:06,afternoon,weekday,Tuesday
6182,Eggs,02/07/2017 13:06,afternoon,weekday,Tuesday
6182,Bread,02/07/2017 13:06,afternoon,weekday,Tuesday
6182,Cake,02/07/2017 13:06,afternoon,weekday,Tuesday
6183,Cake,02/07/2017 13:27,afternoon,weekday,Tuesday
6183,Cake,02/07/2017 13:27,afternoon,weekday,Tuesday
6183,Coffee,02/07/2017 13:27,afternoon,weekday,Tuesday
6183,Hot chocolate,02/07/2017 13:27,afternoon,weekday,Tuesday
6184,Coffee,02/07/2017 13:33,afternoon,weekday,Tuesday
6184,Coffee,02/07/2017 13:33,afternoon,weekday,Tuesday
6184,Cake,02/07/2017 13:33,afternoon,weekday,Tuesday
6185,Farm House,02/07/2017 13:41,afternoon,weekday,Tuesday
6186,Bread,02/07/2017 13:44,afternoon,weekday,Tuesday
6187,Baguette,02/07/2017 13:49,afternoon,weekday,Tuesday
6188,Soup,02/07/2017 14:26,afternoon,weekday,Tuesday
6189,Spanish Brunch,02/07/2017 14:26,afternoon,weekday,Tuesday
6189,Tea,02/07/2017 14:26,afternoon,weekday,Tuesday
6190,Coffee,02/07/2017 14:46,afternoon,weekday,Tuesday
6190,Cake,02/07/2017 14:46,afternoon,weekday,Tuesday
6191,Tea,02/07/2017 14:52,afternoon,weekday,Tuesday
6191,Tea,02/07/2017 14:52,afternoon,weekday,Tuesday
6191,Spanish Brunch,02/07/2017 14:52,afternoon,weekday,Tuesday
6192,Coffee,02/07/2017 15:03,afternoon,weekday,Tuesday
6192,Coffee,02/07/2017 15:03,afternoon,weekday,Tuesday
6192,Brownie,02/07/2017 15:03,afternoon,weekday,Tuesday
6192,Truffles,02/07/2017 15:03,afternoon,weekday,Tuesday
6193,Hot chocolate,02/07/2017 15:42,afternoon,weekday,Tuesday
6193,Cake,02/07/2017 15:42,afternoon,weekday,Tuesday
6194,Bread,02/07/2017 15:54,afternoon,weekday,Tuesday
6194,Alfajores,02/07/2017 15:54,afternoon,weekday,Tuesday
6195,Tea,02/07/2017 15:55,afternoon,weekday,Tuesday
6196,Bread,02/07/2017 16:19,afternoon,weekday,Tuesday
6197,Coffee,02/07/2017 16:47,afternoon,weekday,Tuesday
6197,Alfajores,02/07/2017 16:47,afternoon,weekday,Tuesday
6198,Bread,02/07/2017 17:01,evening,weekday,Tuesday
6198,Smoothies,02/07/2017 17:01,evening,weekday,Tuesday
6198,Mineral water,02/07/2017 17:01,evening,weekday,Tuesday
6198,Alfajores,02/07/2017 17:01,evening,weekday,Tuesday
6198,Brownie,02/07/2017 17:01,evening,weekday,Tuesday
6198,Cake,02/07/2017 17:01,evening,weekday,Tuesday
6198,Bread,02/07/2017 17:01,evening,weekday,Tuesday
6199,Coffee,02/07/2017 17:06,evening,weekday,Tuesday
6199,Tea,02/07/2017 17:06,evening,weekday,Tuesday
6199,Cake,02/07/2017 17:06,evening,weekday,Tuesday
6200,Baguette,02/07/2017 17:26,evening,weekday,Tuesday
6201,Sandwich,02/07/2017 17:34,evening,weekday,Tuesday
6201,Tea,02/07/2017 17:34,evening,weekday,Tuesday
6202,Coffee,02/08/2017 8:34,morning,weekday,Wednesday
6203,Alfajores,02/08/2017 8:37,morning,weekday,Wednesday
6205,Bread,02/08/2017 9:09,morning,weekday,Wednesday
6206,Bread,02/08/2017 9:39,morning,weekday,Wednesday
6206,Pastry,02/08/2017 9:39,morning,weekday,Wednesday
6207,Pastry,02/08/2017 9:42,morning,weekday,Wednesday
6207,Bread,02/08/2017 9:42,morning,weekday,Wednesday
6207,Eggs,02/08/2017 9:42,morning,weekday,Wednesday
6207,Nomad bag,02/08/2017 9:42,morning,weekday,Wednesday
6208,Coffee,02/08/2017 10:21,morning,weekday,Wednesday
6208,Coffee,02/08/2017 10:21,morning,weekday,Wednesday
6208,Alfajores,02/08/2017 10:21,morning,weekday,Wednesday
6209,Coffee,02/08/2017 10:24,morning,weekday,Wednesday
6209,Bread,02/08/2017 10:24,morning,weekday,Wednesday
6210,Coffee,02/08/2017 10:30,morning,weekday,Wednesday
6211,Bread,02/08/2017 10:30,morning,weekday,Wednesday
6212,Coffee,02/08/2017 10:36,morning,weekday,Wednesday
6213,Bread,02/08/2017 10:48,morning,weekday,Wednesday
6213,Spanish Brunch,02/08/2017 10:48,morning,weekday,Wednesday
6214,Coffee,02/08/2017 11:16,morning,weekday,Wednesday
6215,Coffee,02/08/2017 11:41,morning,weekday,Wednesday
6215,Coffee,02/08/2017 11:41,morning,weekday,Wednesday
6215,Pastry,02/08/2017 11:41,morning,weekday,Wednesday
6215,Medialuna,02/08/2017 11:41,morning,weekday,Wednesday
6216,Mineral water,02/08/2017 11:46,morning,weekday,Wednesday
6216,Crisps,02/08/2017 11:46,morning,weekday,Wednesday
6216,Sandwich,02/08/2017 11:46,morning,weekday,Wednesday
6217,Coffee,02/08/2017 12:04,afternoon,weekday,Wednesday
6217,Coffee,02/08/2017 12:04,afternoon,weekday,Wednesday
6217,Bread,02/08/2017 12:04,afternoon,weekday,Wednesday
6217,Alfajores,02/08/2017 12:04,afternoon,weekday,Wednesday
6217,Alfajores,02/08/2017 12:04,afternoon,weekday,Wednesday
6217,Pastry,02/08/2017 12:04,afternoon,weekday,Wednesday
6218,Medialuna,02/08/2017 12:14,afternoon,weekday,Wednesday
6218,Bread,02/08/2017 12:14,afternoon,weekday,Wednesday
6218,Tea,02/08/2017 12:14,afternoon,weekday,Wednesday
6219,Coffee,02/08/2017 12:22,afternoon,weekday,Wednesday
6220,Baguette,02/08/2017 12:25,afternoon,weekday,Wednesday
6220,Farm House,02/08/2017 12:25,afternoon,weekday,Wednesday
6221,Farm House,02/08/2017 12:27,afternoon,weekday,Wednesday
6222,Bread,02/08/2017 12:56,afternoon,weekday,Wednesday
6222,Chicken Stew,02/08/2017 12:56,afternoon,weekday,Wednesday
6223,Chocolates,02/08/2017 13:06,afternoon,weekday,Wednesday
6223,Chocolates,02/08/2017 13:06,afternoon,weekday,Wednesday
6223,Coffee,02/08/2017 13:06,afternoon,weekday,Wednesday
6223,Tea,02/08/2017 13:06,afternoon,weekday,Wednesday
6224,Tea,02/08/2017 13:14,afternoon,weekday,Wednesday
6224,Sandwich,02/08/2017 13:14,afternoon,weekday,Wednesday
6224,Brownie,02/08/2017 13:14,afternoon,weekday,Wednesday
6225,Brownie,02/08/2017 13:14,afternoon,weekday,Wednesday
6225,Tea,02/08/2017 13:14,afternoon,weekday,Wednesday
6225,Sandwich,02/08/2017 13:14,afternoon,weekday,Wednesday
6225,Art Tray,02/08/2017 13:14,afternoon,weekday,Wednesday
6226,Sandwich,02/08/2017 13:32,afternoon,weekday,Wednesday
6226,Soup,02/08/2017 13:32,afternoon,weekday,Wednesday
6226,Soup,02/08/2017 13:32,afternoon,weekday,Wednesday
6226,Tea,02/08/2017 13:32,afternoon,weekday,Wednesday
6227,Soup,02/08/2017 13:37,afternoon,weekday,Wednesday
6227,Coffee,02/08/2017 13:37,afternoon,weekday,Wednesday
6227,Hot chocolate,02/08/2017 13:37,afternoon,weekday,Wednesday
6227,Brownie,02/08/2017 13:37,afternoon,weekday,Wednesday
6228,Soup,02/08/2017 13:47,afternoon,weekday,Wednesday
6228,Cake,02/08/2017 13:47,afternoon,weekday,Wednesday
6229,Cake,02/08/2017 13:57,afternoon,weekday,Wednesday
6229,Bread,02/08/2017 13:57,afternoon,weekday,Wednesday
6229,Coffee,02/08/2017 13:57,afternoon,weekday,Wednesday
6229,Coffee,02/08/2017 13:57,afternoon,weekday,Wednesday
6230,Coffee,02/08/2017 14:00,afternoon,weekday,Wednesday
6231,Soup,02/08/2017 14:06,afternoon,weekday,Wednesday
6231,Chicken Stew,02/08/2017 14:06,afternoon,weekday,Wednesday
6231,Mineral water,02/08/2017 14:06,afternoon,weekday,Wednesday
6232,Coffee,02/08/2017 14:07,afternoon,weekday,Wednesday
6232,Bread,02/08/2017 14:07,afternoon,weekday,Wednesday
6233,Bread,02/08/2017 14:09,afternoon,weekday,Wednesday
6233,Coffee,02/08/2017 14:09,afternoon,weekday,Wednesday
6234,Coffee,02/08/2017 14:18,afternoon,weekday,Wednesday
6234,Pastry,02/08/2017 14:18,afternoon,weekday,Wednesday
6235,Tea,02/08/2017 15:05,afternoon,weekday,Wednesday
6235,Coffee,02/08/2017 15:05,afternoon,weekday,Wednesday
6235,Bread,02/08/2017 15:05,afternoon,weekday,Wednesday
6236,Coffee,02/08/2017 15:10,afternoon,weekday,Wednesday
6236,Sandwich,02/08/2017 15:10,afternoon,weekday,Wednesday
6237,Bread,02/08/2017 15:12,afternoon,weekday,Wednesday
6238,Coffee,02/08/2017 15:21,afternoon,weekday,Wednesday
6239,Bread,02/08/2017 15:24,afternoon,weekday,Wednesday
6239,Mineral water,02/08/2017 15:24,afternoon,weekday,Wednesday
6239,Sandwich,02/08/2017 15:24,afternoon,weekday,Wednesday
6239,Tea,02/08/2017 15:24,afternoon,weekday,Wednesday
6240,Bread,02/08/2017 15:33,afternoon,weekday,Wednesday
6240,Bread,02/08/2017 15:33,afternoon,weekday,Wednesday
6240,Bread,02/08/2017 15:33,afternoon,weekday,Wednesday
6240,Cake,02/08/2017 15:33,afternoon,weekday,Wednesday
6241,Coffee,02/08/2017 16:13,afternoon,weekday,Wednesday
6241,Tea,02/08/2017 16:13,afternoon,weekday,Wednesday
6241,Brownie,02/08/2017 16:13,afternoon,weekday,Wednesday
6242,Bread,02/08/2017 16:17,afternoon,weekday,Wednesday
6242,Bread,02/08/2017 16:17,afternoon,weekday,Wednesday
6243,Hot chocolate,02/08/2017 16:35,afternoon,weekday,Wednesday
6243,Hot chocolate,02/08/2017 16:35,afternoon,weekday,Wednesday
6244,Coffee,02/08/2017 16:56,afternoon,weekday,Wednesday
6244,Cake,02/08/2017 16:56,afternoon,weekday,Wednesday
6245,Coffee,02/08/2017 16:59,afternoon,weekday,Wednesday
6245,Tea,02/08/2017 16:59,afternoon,weekday,Wednesday
6246,Bread,02/09/2017 8:43,morning,weekday,Thursday
6246,Bread,02/09/2017 8:43,morning,weekday,Thursday
6247,Coffee,02/09/2017 9:29,morning,weekday,Thursday
6247,Cookies,02/09/2017 9:29,morning,weekday,Thursday
6248,Bread,02/09/2017 9:37,morning,weekday,Thursday
6248,Toast,02/09/2017 9:37,morning,weekday,Thursday
6249,Bread,02/09/2017 9:56,morning,weekday,Thursday
6249,Coffee,02/09/2017 9:56,morning,weekday,Thursday
6249,Pastry,02/09/2017 9:56,morning,weekday,Thursday
6249,Pastry,02/09/2017 9:56,morning,weekday,Thursday
6250,Farm House,02/09/2017 9:59,morning,weekday,Thursday
6251,Scandinavian,02/09/2017 10:00,morning,weekday,Thursday
6252,Coffee,02/09/2017 10:02,morning,weekday,Thursday
6252,Brownie,02/09/2017 10:02,morning,weekday,Thursday
6253,Bread,02/09/2017 10:07,morning,weekday,Thursday
6253,Hot chocolate,02/09/2017 10:07,morning,weekday,Thursday
6254,Coffee,02/09/2017 10:10,morning,weekday,Thursday
6254,Toast,02/09/2017 10:10,morning,weekday,Thursday
6255,Coffee,02/09/2017 10:49,morning,weekday,Thursday
6256,Coffee,02/09/2017 11:01,morning,weekday,Thursday
6256,Tea,02/09/2017 11:01,morning,weekday,Thursday
6256,Brownie,02/09/2017 11:01,morning,weekday,Thursday
6256,Farm House,02/09/2017 11:01,morning,weekday,Thursday
6257,Coffee,02/09/2017 11:02,morning,weekday,Thursday
6257,Coffee,02/09/2017 11:02,morning,weekday,Thursday
6257,Cookies,02/09/2017 11:02,morning,weekday,Thursday
6257,Cookies,02/09/2017 11:02,morning,weekday,Thursday
6257,Toast,02/09/2017 11:02,morning,weekday,Thursday
6257,Juice,02/09/2017 11:02,morning,weekday,Thursday
6258,Valentine's card,02/09/2017 11:15,morning,weekday,Thursday
6259,Coffee,02/09/2017 11:23,morning,weekday,Thursday
6259,Coffee,02/09/2017 11:23,morning,weekday,Thursday
6259,Extra Salami or Feta,02/09/2017 11:23,morning,weekday,Thursday
6259,Bread,02/09/2017 11:23,morning,weekday,Thursday
6260,Valentine's card,02/09/2017 11:24,morning,weekday,Thursday
6261,Hot chocolate,02/09/2017 11:32,morning,weekday,Thursday
6261,Coffee,02/09/2017 11:32,morning,weekday,Thursday
6261,Cookies,02/09/2017 11:32,morning,weekday,Thursday
6261,Cookies,02/09/2017 11:32,morning,weekday,Thursday
6262,Coffee,02/09/2017 11:51,morning,weekday,Thursday
6262,Medialuna,02/09/2017 11:51,morning,weekday,Thursday
6262,Medialuna,02/09/2017 11:51,morning,weekday,Thursday
6262,Sandwich,02/09/2017 11:51,morning,weekday,Thursday
6263,Bread,02/09/2017 11:57,morning,weekday,Thursday
6264,Bread,02/09/2017 12:00,afternoon,weekday,Thursday
6265,Bread,02/09/2017 12:01,afternoon,weekday,Thursday
6266,Soup,02/09/2017 12:02,afternoon,weekday,Thursday
6266,Bread,02/09/2017 12:02,afternoon,weekday,Thursday
6266,Coffee,02/09/2017 12:02,afternoon,weekday,Thursday
6267,Coffee,02/09/2017 12:02,afternoon,weekday,Thursday
6267,Soup,02/09/2017 12:02,afternoon,weekday,Thursday
6267,Pastry,02/09/2017 12:02,afternoon,weekday,Thursday
6267,Jam,02/09/2017 12:02,afternoon,weekday,Thursday
6268,Eggs,02/09/2017 12:09,afternoon,weekday,Thursday
6268,Coffee,02/09/2017 12:09,afternoon,weekday,Thursday
6269,Baguette,02/09/2017 12:12,afternoon,weekday,Thursday
6270,Coffee,02/09/2017 12:31,afternoon,weekday,Thursday
6271,Bread,02/09/2017 12:36,afternoon,weekday,Thursday
6272,Pastry,02/09/2017 12:44,afternoon,weekday,Thursday
6273,Scandinavian,02/09/2017 12:47,afternoon,weekday,Thursday
6273,Cookies,02/09/2017 12:47,afternoon,weekday,Thursday
6274,Coke,02/09/2017 12:55,afternoon,weekday,Thursday
6274,Soup,02/09/2017 12:55,afternoon,weekday,Thursday
6275,Sandwich,02/09/2017 12:56,afternoon,weekday,Thursday
6275,Coffee,02/09/2017 12:56,afternoon,weekday,Thursday
6276,Coke,02/09/2017 12:56,afternoon,weekday,Thursday
6276,Sandwich,02/09/2017 12:56,afternoon,weekday,Thursday
6277,Coffee,02/09/2017 13:10,afternoon,weekday,Thursday
6277,Chicken Stew,02/09/2017 13:10,afternoon,weekday,Thursday
6278,Chicken Stew,02/09/2017 13:19,afternoon,weekday,Thursday
6278,Coffee,02/09/2017 13:19,afternoon,weekday,Thursday
6279,Juice,02/09/2017 13:44,afternoon,weekday,Thursday
6279,Toast,02/09/2017 13:44,afternoon,weekday,Thursday
6279,Sandwich,02/09/2017 13:44,afternoon,weekday,Thursday
6279,Sandwich,02/09/2017 13:44,afternoon,weekday,Thursday
6279,Tea,02/09/2017 13:44,afternoon,weekday,Thursday
6279,Coffee,02/09/2017 13:44,afternoon,weekday,Thursday
6279,Cookies,02/09/2017 13:44,afternoon,weekday,Thursday
6279,Cookies,02/09/2017 13:44,afternoon,weekday,Thursday
6279,Alfajores,02/09/2017 13:44,afternoon,weekday,Thursday
6279,Alfajores,02/09/2017 13:44,afternoon,weekday,Thursday
6279,Hot chocolate,02/09/2017 13:44,afternoon,weekday,Thursday
6280,Cookies,02/09/2017 13:53,afternoon,weekday,Thursday
6281,Juice,02/09/2017 14:06,afternoon,weekday,Thursday
6281,Sandwich,02/09/2017 14:06,afternoon,weekday,Thursday
6281,Cake,02/09/2017 14:06,afternoon,weekday,Thursday
6282,Soup,02/09/2017 14:07,afternoon,weekday,Thursday
6282,Bread,02/09/2017 14:07,afternoon,weekday,Thursday
6283,Coffee,02/09/2017 14:08,afternoon,weekday,Thursday
6284,Fudge,02/09/2017 14:08,afternoon,weekday,Thursday
6284,Sandwich,02/09/2017 14:08,afternoon,weekday,Thursday
6285,Baguette,02/09/2017 14:16,afternoon,weekday,Thursday
6286,Coffee,02/09/2017 14:17,afternoon,weekday,Thursday
